UserID,Gender,BirthDate,Occupation,Zipcode
3039,Female,1970-10-28,3,33611
3040,Male,1995-03-10,8,22046
3041,Male,1995-02-05,4,97333
3042,Male,1964-06-05,1,49042
3043,Male,2002-02-05,2,90069
3044,Male,1985-02-03,16,77301
3045,Male,1975-01-04,1,90631
3046,Male,2019-03-07,4,46311
3047,Female,1995-11-11,4,94117
3048,Male,2002-09-03,2,02066
3049,Female,1970-11-21,0,02421
3050,Male,1985-01-17,12,94025
3051,Male,2002-06-12,17,94063
3052,Male,1985-02-15,12,10036
3053,Female,1995-06-22,3,55102
3054,Male,2002-07-16,4,44056
3055,Female,1995-05-17,3,98501
3056,Male,1995-10-12,18,10309
3057,Female,1995-08-21,12,55438
3058,Male,2002-06-24,12,55123
3059,Male,1985-04-30,0,75023
3060,Female,1985-07-15,1,92705
3061,Male,1975-11-07,2,29440
3062,Male,2002-04-07,4,03106
3063,Male,2002-10-02,4,03106
3064,Male,1985-09-01,17,90026
3065,Female,2002-03-27,4,48135
3066,Male,2002-05-05,4,61801
3067,Female,1995-06-25,0,02148
3068,Female,1985-10-21,9,66204
3069,Male,2002-11-23,4,97470
3070,Female,2002-01-06,4,10708
3071,Male,1995-06-26,1,02115
3072,Male,1970-05-09,1,55126
3073,Male,1995-09-02,0,90028
3074,Male,1995-07-03,0,23451
3075,Female,1995-10-30,11,06107
3076,Male,1985-04-15,17,30024
3077,Male,2002-06-03,4,43202
3078,Female,1985-05-30,1,02155
3079,Female,1995-06-09,1,55410
3080,Male,1995-09-15,20,55410
3081,Male,1995-05-12,7,77252
3082,Female,1985-02-07,6,45459
3083,Female,1970-04-19,0,97403
3084,Male,1995-06-14,16,01581
3085,Male,1995-04-13,4,78703
3086,Male,2002-11-08,12,98105
3087,Female,2019-03-14,1,90802
3088,Female,1995-07-10,4,87110
3089,Male,1975-06-16,16,93448
3090,Male,1995-06-03,2,90004
3091,Female,1995-07-11,0,19107
3092,Male,1985-08-10,15,98108
3093,Female,1975-01-28,20,89134
3094,Male,1985-10-22,0,30030
3095,Female,1995-02-25,3,06810
3096,Female,1975-08-21,3,38028
3097,Female,1995-09-20,5,10021
3098,Male,1995-10-22,4,55112
3099,Male,1995-04-24,17,20910
3100,Female,1995-10-01,6,91423
3101,Male,2002-05-31,15,91101
3102,Male,1995-03-07,12,34170
3103,Male,1995-11-07,20,64112
3104,Male,2002-08-19,17,02118
3105,Male,1985-05-22,12,98166
3106,Male,1995-10-11,0,33142
3107,Male,1995-08-08,17,92656
3108,Male,1970-05-05,6,22039
3109,Female,1995-07-13,11,43201
3110,Male,1995-01-12,0,10002
3111,Male,2002-11-25,4,56520
3112,Male,2002-04-11,12,98133
3113,Male,1995-06-01,10,55414
3114,Male,2002-02-18,5,65211
3115,Male,1985-08-21,17,48323
3116,Male,1995-07-15,12,98034
3117,Male,1985-04-28,0,83704
3118,Male,1995-04-25,0,77025
3119,Male,1975-01-26,1,37027
3120,Male,2002-09-14,4,55414
3121,Male,1995-08-22,2,32118
3122,Female,1995-02-21,7,22209
3123,Male,1995-01-27,2,90401
3124,Male,1995-10-05,12,30337
3125,Male,1995-07-30,7,10025
3126,Male,1995-10-23,2,32118
3127,Female,1995-05-25,0,10003
3128,Male,2002-08-22,2,10012
3129,Male,1995-07-21,7,21117
3130,Male,1995-02-01,7,32835
3131,Female,1995-06-02,2,90036
3132,Male,1985-08-27,7,98467
3133,Male,2002-04-13,4,33720
3134,Male,2002-04-06,4,55455
3135,Male,1995-06-07,15,12345
3136,Female,1995-09-05,4,72801
3137,Male,1995-10-12,11,11217
3138,Male,1985-07-22,17,46229
3139,Male,1964-08-06,13,89128
3140,Female,1995-01-09,4,78728
3141,Male,1995-07-17,14,81679
3142,Male,1995-03-15,20,85719
3143,Female,1970-07-16,16,90272
3144,Female,1995-11-06,7,85260
3145,Male,2002-06-26,4,02138
3146,Male,1995-05-05,0,31605
3147,Male,1995-04-14,14,49355
3148,Male,2002-01-24,20,72837
3149,Male,2002-09-02,4,92602
3150,Female,1995-08-06,3,92831
3151,Female,1995-08-24,0,92870
3152,Male,2002-10-30,4,61801
3153,Female,1995-07-27,4,73160
3154,Female,1995-08-31,4,95616
3155,Male,1995-06-08,7,55112
3156,Male,1985-02-19,7,07663
3157,Male,1995-06-22,12,92880
3158,Male,1995-11-14,15,15217
3159,Female,1995-07-04,15,15213
3160,Male,1995-01-29,17,77521
3161,Male,1995-10-29,7,55408
3162,Male,1995-11-13,1,08854-3115
3163,Male,2002-07-25,15,95616
3164,Male,2002-07-21,12,55118
3165,Male,1985-11-19,7,60611
3166,Male,2002-07-03,4,32607
3167,Male,1995-09-08,2,77056
3168,Female,1985-06-15,5,94546
3169,Male,1970-05-24,0,23518
3170,Male,1995-04-19,0,08461
3171,Female,1970-03-06,3,10128
3172,Male,2002-03-04,12,55408
3173,Male,1995-04-10,12,55317
3174,Female,2002-09-09,14,10018
3175,Male,1985-09-10,16,10014
3176,Male,1995-06-25,17,95129
3177,Female,1995-11-06,6,94132
3178,Female,1985-01-25,5,44313
3179,Female,2002-03-13,20,02125
3180,Male,1995-08-10,14,07430
3181,Male,1995-05-01,12,07436
3182,Male,1995-03-26,12,12866
3183,Male,1970-01-19,7,60510
3184,Female,1995-11-01,18,21214
3185,Male,2002-05-19,7,55337
3186,Male,1970-05-04,1,92122
3187,Male,1985-06-23,12,32935
3188,Male,1964-02-08,13,55344
3189,Male,1995-08-17,16,90292
3190,Male,2019-07-14,17,97062
3191,Male,1995-08-18,12,27707
3192,Male,2002-09-22,4,02912
3193,Male,1995-07-17,0,92019
3194,Male,1995-02-05,15,92648
3195,Male,2002-03-17,4,80228
3196,Female,2002-06-11,4,45219
3197,Female,2002-08-23,14,94110
3198,Male,1995-07-30,12,94110
3199,Male,2002-03-12,0,57106
3200,Female,1995-10-13,1,98144
3201,Male,1975-11-18,7,35216
3202,Female,2002-03-22,4,24060
3203,Male,1985-05-05,0,90254
3204,Male,1975-05-31,16,80304
3205,Female,1985-04-17,16,80304
3206,Male,2002-11-08,20,44089
3207,Male,1985-09-17,7,60610
3208,Male,1995-11-20,14,30342
3209,Male,1995-04-19,0,21555
3210,Female,1975-02-13,0,02115
3211,Male,1970-07-08,16,20015
3212,Female,1995-08-31,17,11215
3213,Female,1995-09-18,1,83705
3214,Female,1964-08-10,7,10019
3215,Female,1970-11-26,13,55447
3216,Male,1985-05-04,1,54481
3217,Female,1985-11-13,0,92630
3218,Male,1964-09-27,6,48070
3219,Female,2002-06-01,4,54302
3220,Male,1985-09-28,7,54016
3221,Male,1995-09-20,0,19106
3222,Male,1985-04-10,7,10583
3223,Male,1995-05-15,20,10014
3224,Female,1995-11-16,14,93428
3225,Male,2002-01-23,0,15237
3226,Male,1985-03-02,4,10027
3227,Female,1995-09-10,14,60657
3228,Male,1995-03-16,14,05448
3229,Female,1964-01-09,1,93105
3230,Male,1985-04-12,16,92630
3231,Male,1995-05-15,7,55112
3232,Male,1985-10-18,12,92821
3233,Male,1970-01-05,2,60660
3234,Female,2019-04-01,0,90012
3235,Male,2002-02-22,4,87801
3236,Male,2002-05-29,15,87111
3237,Male,1985-11-14,7,05401
3238,Male,1985-02-25,7,10069
3239,Female,1995-02-10,12,07730
3240,Male,2002-04-12,4,55403
3241,Female,1970-01-01,0,20004
3242,Male,1970-01-02,13,94089
3243,Male,1995-01-29,12,98117
3244,Female,2002-10-21,4,92647
3245,Male,2002-09-30,2,08820
3246,Female,1985-09-26,1,85258
3247,Male,1985-09-16,15,92649
3248,Female,1995-04-01,7,94115
3249,Female,1995-05-17,4,92648
3250,Male,1995-08-02,4,90069
3251,Male,1985-10-13,17,15330
3252,Male,1970-08-05,0,76067
3253,Female,1985-02-21,4,26505
3254,Female,1985-06-17,6,95843
3255,Female,1995-07-02,15,91902
3256,Male,1995-07-17,15,92111
3257,Male,1995-05-14,14,94105
3258,Male,1975-04-03,6,02339
3259,Female,2002-01-28,4,95616
3260,Male,1995-08-29,4,44514
3261,Male,1975-04-08,20,87505
3262,Male,1995-05-07,14,55391
3263,Male,1970-08-26,11,66048
3264,Female,1995-04-28,1,94536
3265,Male,1995-01-27,15,53704
3266,Female,1995-04-08,4,95616
3267,Male,1995-06-26,4,78705
3268,Male,1995-10-24,12,04106
3269,Female,2002-11-06,20,45220
3270,Male,2002-02-25,11,45220
3271,Female,1985-09-06,0,92704
3272,Male,1985-11-16,0,08330
3273,Male,1985-10-16,7,11201
3274,Male,1995-08-17,20,02062
3275,Male,1985-06-21,7,10028
3276,Male,1995-07-01,20,55391
3277,Male,1995-01-16,17,94107
3278,Male,1985-02-08,7,10014
3279,Male,1975-07-25,15,92880
3280,Male,1995-03-08,7,33486
3281,Male,1995-06-11,17,79705
3282,Male,1975-03-12,3,20009
3283,Male,1985-04-07,16,66208
3284,Male,1995-02-25,6,48197
3285,Male,1995-10-17,4,44706
3286,Female,1985-03-23,7,80013
3287,Male,1964-07-25,13,27514-3540
3288,Male,1995-09-21,14,94133
3289,Male,1975-07-20,6,95695
3290,Male,1995-01-10,14,90292
3291,Female,1995-11-21,7,27516
3292,Female,1970-05-12,6,79410
3293,Male,1975-02-16,14,37343
3294,Male,2002-10-20,4,78749
3295,Male,2002-04-09,18,92123
3296,Male,2002-08-26,14,90292
3297,Male,2002-03-24,4,91325
3298,Male,2019-10-14,10,20876
3299,Female,1995-09-09,4,19119
3300,Male,1985-10-22,5,19119
3301,Female,1995-09-24,2,85719
3302,Male,1995-09-16,17,74074
3303,Male,1964-03-01,17,06405
3304,Female,1975-04-24,5,92649
3305,Male,1964-10-02,20,94708
3306,Male,1975-08-06,14,60045
3307,Male,1970-05-17,6,90640
3308,Female,2002-01-13,20,15701-1348
3309,Male,1995-01-22,17,20707
3310,Male,1975-09-09,14,12561
3311,Male,1995-11-26,4,90039
3312,Female,2002-01-02,4,90039
3313,Male,1985-05-24,20,90292
3314,Male,1995-07-19,7,06516
3315,Male,1995-04-10,12,78731
3316,Male,2019-03-23,19,92557
3317,Male,1995-10-20,4,78705
3318,Male,1964-02-24,13,30047
3319,Female,1964-03-02,13,92308
3320,Male,1995-02-03,1,56082
3321,Male,1985-03-22,1,95380
3322,Female,2002-01-28,4,68516
3323,Male,1985-03-24,14,11784
3324,Male,1985-10-29,17,48083
3325,Female,1985-03-15,14,39180
3326,Male,1975-02-15,7,64138
3327,Male,2002-07-12,12,91423
3328,Male,1964-10-16,19,91790-1161
3329,Male,1970-07-08,18,72601
3330,Female,1985-02-01,1,47933
3331,Female,1995-05-22,7,06854
3332,Male,1995-03-27,7,06854
3333,Male,2002-09-02,16,29404-2205
3334,Male,1985-04-14,0,09142
3335,Male,1995-05-31,0,10023
3336,Male,1985-09-05,17,93436
3337,Male,1995-02-11,4,97214
3338,Male,1975-10-23,16,08053
3339,Male,1995-03-02,17,44118
3340,Male,1975-08-03,16,48097
3341,Male,1995-07-21,20,91730
3342,Female,1995-03-21,5,92705
3343,Female,2002-09-01,4,79912
3344,Male,1985-11-14,0,08902
3345,Male,1995-11-12,7,18655
3346,Male,1985-08-04,7,54016
3347,Female,1985-07-30,7,91362
3348,Male,1975-03-31,16,94546
3349,Female,2002-02-10,4,92054
3350,Female,2002-06-14,0,20815
3351,Female,2002-03-05,5,92870
3352,Male,1985-07-20,0,30533
3353,Male,1985-04-22,17,92688
3354,Male,1995-10-17,7,18615
3355,Male,1995-02-07,1,400060
3356,Male,1985-01-09,7,95031
3357,Male,1995-10-27,18,64055
3358,Female,1995-06-03,1,91790
3359,Male,1995-09-13,20,22936
3360,Female,1995-10-17,0,92646
3361,Male,1995-11-16,4,91790
3362,Female,1995-05-09,0,90212
3363,Female,1985-02-26,9,04046
3364,Male,1964-07-07,13,17033
3365,Male,1970-03-02,17,23059
3366,Male,1985-10-28,14,08750
3367,Male,1970-01-25,16,10025
3368,Male,1995-06-10,14,55435
3369,Male,1975-10-12,18,14701
3370,Male,2002-02-04,4,92833
3371,Male,1995-11-12,2,55405
3372,Male,1964-09-16,13,55118
3373,Male,2002-03-17,16,94709
3374,Male,1985-04-22,5,64801
3375,Male,1995-11-27,4,89193
3376,Male,1985-07-02,16,10803
3377,Male,1995-08-04,17,03570
3378,Male,2002-02-08,4,48135
3379,Male,1985-09-02,1,20037
3380,Male,1970-10-02,0,20815
3381,Male,1995-07-30,0,96671
3382,Female,2019-10-10,10,55305
3383,Male,1964-01-26,16,03070
3384,Male,1985-06-06,7,91304
3385,Female,1995-10-22,9,32212
3386,Male,2002-01-03,4,55414
3387,Male,2002-04-12,1,94706
3388,Female,1995-10-31,1,92646
3389,Male,2002-07-29,0,13603
3390,Female,1975-07-21,20,02476
3391,Male,2002-03-20,4,48135
3392,Male,1970-01-20,6,08108
3393,Male,1985-03-19,12,60563
3394,Male,1985-09-07,7,90069
3395,Male,1995-06-08,7,02134
3396,Male,1995-02-27,12,15217
3397,Male,1995-02-24,5,55414
3398,Male,2002-07-12,20,30033
3399,Male,1995-05-16,4,14623
3400,Male,1995-02-02,14,08742
3401,Male,1985-08-19,7,76109
3402,Male,1985-05-06,20,30306
3403,Male,1985-01-14,5,48342
3404,Male,1995-07-22,8,95380
3405,Male,1985-10-26,14,92084
3406,Female,1995-02-26,7,85214
3407,Female,1975-07-18,5,60050
3408,Male,1995-03-11,17,14830
3409,Male,1995-08-05,4,48127
3410,Male,1985-11-19,1,20653
3411,Male,2002-05-22,4,02139
3412,Male,1995-03-30,18,85213
3413,Female,1995-03-29,17,92084
3414,Male,1995-09-04,17,75146
3415,Male,1985-01-26,7,80129
3416,Male,1995-01-04,12,20850
3417,Female,2002-05-03,2,14616
3418,Female,2002-01-28,3,22305
3419,Male,1975-02-28,1,16801
3420,Female,1995-11-18,7,48105
3421,Male,1975-01-27,7,94501
3422,Male,1995-04-06,5,43221
3423,Male,1995-07-14,7,84088
3424,Male,1995-04-11,6,92111
3425,Male,2002-02-13,20,48135
3426,Male,1995-07-13,20,90046
3427,Male,1995-05-04,14,78267
3428,Male,1975-02-11,1,47933
3429,Female,1995-08-03,7,94602
3430,Female,1975-05-30,1,15208
3431,Female,1975-10-25,6,48867
3432,Male,1995-09-10,12,27410
3433,Male,2002-04-03,12,55113
3434,Male,2002-01-24,4,48867
3435,Male,1975-09-08,1,48867
3436,Male,1985-06-26,0,98503
3437,Female,1995-11-22,0,37203
3438,Female,1995-09-10,0,78735
3439,Male,2002-11-02,17,76116
3440,Male,1964-04-06,17,32822
3441,Female,1995-08-07,14,94109
3442,Male,2002-07-13,12,20878
3443,Female,1985-08-06,17,48219
3444,Male,1970-02-07,14,33401
3445,Female,1985-10-30,20,92009
3446,Male,1995-05-02,7,30620
3447,Male,1995-08-05,12,94131
3448,Female,2002-03-20,3,60640
3449,Male,1995-03-08,14,02142
3450,Male,1995-04-03,5,78251
3451,Female,1995-02-21,11,94117
3452,Male,1995-03-30,14,07702
3453,Male,1985-02-14,7,07981
3454,Male,2002-02-24,0,92122
3455,Female,1995-04-01,0,07701
3456,Male,1995-10-21,17,54401
3457,Male,1995-05-12,20,19083
3458,Male,1975-03-13,0,02131
3459,Male,2002-09-03,4,76266
3460,Male,2019-02-05,4,10012
3461,Male,1985-09-05,0,95409
3462,Female,1995-08-10,4,73160
3463,Male,1995-11-25,15,80301
3464,Female,1995-11-30,14,78251
3465,Male,1995-03-25,14,45383
3466,Male,1995-08-07,14,94306
3467,Male,1995-04-30,14,55421
3468,Male,1995-05-01,20,94546
3469,Male,1975-08-02,17,02176
3470,Male,1985-10-17,17,49887
3471,Male,2002-09-15,4,80302
3472,Male,1995-08-17,6,33156
3473,Female,1985-10-14,16,02472
3474,Male,1985-01-20,11,10538
3475,Male,1995-10-01,14,33133
3476,Male,1970-11-10,0,44126
3477,Female,1970-02-09,1,10024
3478,Male,1995-09-15,7,10019
3479,Male,2002-11-20,4,78626
3480,Male,1995-11-27,0,59405
3481,Male,2002-10-29,4,94122
3482,Male,1970-10-30,17,08043
3483,Female,1975-08-12,7,30260
3484,Male,2002-05-16,4,28403
3485,Male,1995-06-12,0,94121
3486,Female,2002-04-03,0,98225
3487,Male,2002-08-29,4,60611
3488,Male,1975-06-11,17,80228
3489,Male,2002-05-16,4,60201
3490,Male,1995-06-15,0,74136
3491,Male,1995-03-24,16,28542
3492,Male,1985-08-04,7,77005
3493,Male,1995-09-13,17,61350
3494,Male,1995-01-24,1,28607
3495,Male,2002-10-18,4,94608
3496,Male,1985-10-26,5,92867
3497,Female,1985-02-21,2,94109
3498,Male,1995-08-16,17,28052
3499,Male,1995-04-06,3,77006
3500,Male,1985-07-30,7,20650
3501,Female,1985-01-06,7,30309
3502,Female,2002-10-19,7,80503
3503,Male,2002-05-03,4,59715
3504,Male,2002-04-08,7,02215
3505,Female,1995-03-16,15,55455
3506,Male,2002-07-12,12,80503
3507,Male,1995-06-14,0,02472
3508,Male,2002-06-22,4,02151
3509,Male,2002-10-22,4,02115
3510,Female,2002-06-18,4,02142
3511,Male,1970-02-02,0,88004
3512,Male,2002-05-12,17,02140
3513,Male,1995-09-25,16,01890
3514,Male,2002-05-03,12,30318
3515,Male,1985-10-08,3,55042
3516,Male,2002-10-09,4,42101
3517,Male,2002-05-03,12,53713
3518,Female,2002-10-27,7,11215
3519,Female,1995-10-15,14,11215
3520,Male,1995-03-22,0,40515
3521,Male,1995-01-22,0,53213
3522,Male,2002-04-14,0,97469
3523,Male,1985-11-14,7,53404
3524,Female,1995-01-31,0,83355
3525,Female,2002-06-18,4,02142
3526,Male,1985-04-13,2,62263-3004
3527,Male,1995-03-29,0,53213
3528,Male,1985-03-16,5,41144
3529,Female,1975-02-04,1,97361
3530,Male,1995-05-22,0,77058
3531,Female,1995-04-13,11,55409
3532,Female,1985-01-29,14,10028
3533,Male,1995-02-15,2,55344
3534,Male,1985-06-27,17,68506
3535,Male,1975-01-24,18,77630
3536,Male,2002-11-14,4,57103
3537,Male,2019-10-15,10,97402
3538,Male,1985-11-15,0,40504
3539,Female,1995-03-14,4,77006
3540,Male,2002-04-13,17,57106
3541,Male,1995-01-13,3,02494
3542,Male,1995-08-31,15,14803
3543,Male,1995-07-16,17,60659
3544,Female,1995-04-20,4,92507
3545,Male,1985-07-29,12,92507
3546,Male,1995-04-22,20,41706
3547,Male,1985-06-18,16,94108
3548,Male,1975-04-01,7,92965
3549,Female,1985-01-06,7,60137
3550,Male,1995-05-15,5,55447
3551,Female,1964-06-05,0,98374
3552,Female,1985-01-16,2,02879
3553,Male,1985-09-18,16,61600
3554,Male,1995-07-14,15,15203
3555,Male,1964-05-09,7,55430
3556,Male,1995-06-07,17,03038
3557,Male,2002-04-28,5,48185
3558,Male,2002-03-10,17,66044
3559,Male,2002-11-07,4,11364
3560,Female,1995-03-28,6,74105
3561,Male,1985-11-04,14,63304
3562,Female,1995-07-10,6,32812
3563,Male,1995-09-19,2,33133
3564,Male,1995-06-14,11,02169
3565,Male,1995-10-17,18,53572
3566,Male,1975-10-24,0,53818
3567,Male,1995-10-10,14,54915
3568,Male,1995-08-02,0,98503
3569,Female,2002-03-12,2,48823
3570,Male,1985-03-06,12,19050
3571,Male,2002-10-12,4,10044
3572,Male,1985-03-04,11,04287
3573,Male,2019-09-24,10,48867
3574,Female,1985-02-17,6,33314
3575,Male,1995-03-22,18,54915
3576,Male,1970-10-10,7,68046
3577,Female,1964-05-26,0,00231
3578,Male,1970-01-20,3,96714
3579,Male,2002-04-01,0,32219
3580,Female,2002-04-20,3,32219
3581,Male,2002-03-27,1,57382
3582,Female,1985-03-05,0,52405
3583,Female,1995-11-17,9,41075
3584,Male,2002-08-28,0,76543
3585,Male,1985-05-03,20,60640
3586,Male,1985-03-16,20,60640
3587,Male,1985-08-14,3,93611
3588,Male,1995-02-28,2,90068
3589,Female,1975-03-05,0,80010
3590,Female,2002-10-16,15,02115
3591,Male,1985-08-15,6,96158
3592,Female,1964-11-07,2,99701
3593,Female,1995-06-04,9,53719
3594,Male,2019-07-03,0,02322
3595,Male,1995-11-06,0,85024
3596,Female,1985-02-13,4,19104
3597,Male,1995-02-15,17,55446
3598,Male,1964-11-23,1,90210
3599,Male,1995-07-23,16,97378
3600,Male,1985-06-01,20,94506
3601,Female,1985-08-31,3,95405
3602,Male,1995-11-18,12,55443
3603,Female,1985-09-07,7,78704
3604,Female,2019-04-28,10,02879
3605,Male,2002-02-16,12,60640
3606,Female,1995-09-05,15,02445
3607,Male,1985-07-29,17,32506
3608,Female,1985-01-01,9,02879
3609,Female,1995-11-21,17,48239
3610,Male,2002-06-10,6,30064
3611,Male,1995-01-17,2,84321
3612,Male,1995-09-03,14,29609
3613,Male,1995-07-19,0,37205
3614,Male,1995-01-19,0,45458
3615,Male,1995-06-07,17,76028
3616,Male,1975-10-20,0,33759
3617,Male,1985-02-08,7,49034
3618,Male,1964-02-06,17,22657
3619,Male,1970-02-16,16,97116
3620,Male,1995-10-30,7,94117
3621,Male,2002-01-28,4,33023
3622,Male,2002-03-30,1,02446
3623,Male,1985-11-30,11,43209
3624,Male,1995-06-28,12,60068
3625,Male,2002-03-19,10,48439
3626,Male,1995-08-01,17,75075
3627,Female,1985-03-17,1,85287
3628,Male,1995-09-25,7,78731
3629,Female,1970-10-22,7,10022
3630,Male,2002-06-27,4,77005
3631,Male,2002-05-12,4,77005
3632,Male,1970-02-01,11,33881
3633,Male,1985-04-08,18,60441
3634,Male,1970-02-11,1,88001
3635,Male,1970-07-07,1,60062
3636,Male,1995-06-29,0,06708
3637,Male,1995-02-11,6,94127
3638,Male,1995-01-02,2,90038
3639,Male,2002-08-08,4,78250
3640,Male,1985-10-30,7,02370
3641,Male,1995-03-25,0,92008
3642,Female,1995-06-19,7,98188
3643,Male,1995-07-17,17,22302
3644,Female,1995-03-18,11,53711
3645,Male,1985-06-07,17,97232
3646,Male,1985-04-30,20,98106
3647,Male,1995-07-24,7,80202
3648,Male,2002-07-22,4,85210
3649,Female,1995-01-12,0,94115
3650,Male,1995-01-10,0,60611
3651,Male,1995-05-30,14,98103
3652,Male,1995-09-01,12,94608
3653,Male,2002-10-16,15,96661
3654,Male,1995-07-16,17,94901
3655,Female,1995-01-03,7,94121
3656,Female,1975-09-11,5,34610
3657,Male,2002-03-03,17,95121
3658,Female,1995-10-24,7,07090
3659,Male,2002-01-31,4,29649
3660,Male,1985-10-21,7,15137
3661,Male,1985-06-07,12,08852
3662,Male,1985-07-23,16,08753
3663,Female,1985-02-20,9,17055
3664,Female,1985-11-16,1,94043
3665,Male,1995-11-17,0,95903
3666,Male,1975-01-11,0,68144
3667,Female,2019-08-21,10,10706
3668,Female,1975-07-07,7,33324
3669,Male,1995-05-24,14,60148
3670,Male,1975-04-09,14,55123
3671,Male,1995-06-11,4,98102
3672,Male,1985-06-29,5,08406
3673,Male,1995-11-12,2,10003
3674,Male,1995-07-12,20,29205
3675,Male,1985-01-24,7,06680
3676,Female,1985-04-25,12,48109
3677,Female,1995-05-01,12,06906
3678,Male,1995-04-27,0,06880
3679,Male,1995-10-20,4,68108
3680,Female,1995-09-06,1,94939
3681,Male,1995-06-16,7,29662
3682,Female,1970-10-04,1,10706
3683,Male,1995-03-05,2,30606
3684,Male,1995-01-14,17,83713
3685,Male,1995-04-19,5,55100
3686,Male,1995-04-30,7,48070
3687,Female,1970-03-05,1,62221
3688,Male,2002-08-23,6,21202
3689,Male,1995-08-30,0,80906
3690,Male,2002-10-13,0,63116
3691,Male,1995-09-18,7,21030
3692,Male,1985-05-17,17,89147
3693,Male,1995-03-16,15,94062
3694,Male,1995-06-29,12,28227
3695,Male,1995-03-04,2,98502
3696,Male,1985-10-04,7,19149
3697,Male,1995-08-30,15,68516
3698,Male,1995-03-07,7,53202
3699,Female,1964-03-27,3,30127
3700,Male,1995-01-01,14,10021
3701,Male,1985-10-02,1,92614
3702,Male,1985-10-05,15,53095
3703,Male,2002-03-26,12,97402
3704,Female,1985-05-20,0,04255
3705,Male,1975-09-13,7,30076
3706,Male,1995-02-25,12,46725
3707,Female,2002-10-29,0,34744
3708,Male,1964-07-27,7,30097
3709,Male,1995-08-06,12,89502
3710,Male,2019-07-21,10,02818
3711,Male,1985-03-24,0,32506
3712,Male,1995-08-07,17,60042
3713,Female,1995-11-27,7,22201
3714,Male,1995-04-27,17,92111
3715,Male,2002-05-29,5,55428
3716,Male,2002-10-03,12,36115
3717,Male,1985-03-25,17,94533
3718,Male,1970-03-24,17,07728
3719,Male,1995-01-22,1,39759
3720,Male,1975-11-22,7,43065
3721,Male,1995-02-05,15,94065
3722,Male,1995-02-23,18,80538
3723,Male,1995-01-09,14,53048
3724,Male,1985-07-27,6,77083
3725,Male,2002-07-02,4,32608
3726,Male,1995-08-14,17,92882
3727,Male,1985-11-02,7,74401
3728,Male,2002-10-13,4,07030
3729,Male,2002-09-16,4,20037
3730,Male,1995-03-08,1,48911
3731,Male,1995-08-18,17,67443
3732,Male,1995-10-08,17,60153
3733,Male,2002-08-29,4,02777
3734,Male,2002-08-27,4,77840
3735,Male,1995-01-01,0,10009
3736,Male,1985-01-18,1,44242
3737,Male,1995-07-09,14,37127
3738,Male,1975-06-20,7,01904-1355
3739,Male,1964-06-04,11,48070
3740,Male,2002-01-30,5,55116
3741,Male,1995-03-05,0,96818
3742,Male,1995-07-28,0,90266
3743,Female,1985-07-22,7,89128
3744,Male,1995-08-06,0,60645
3745,Female,1995-03-26,9,49442
3746,Male,1995-07-28,5,54703
3747,Male,1975-01-20,13,89109
3748,Male,2002-08-02,4,02026
3749,Female,1995-06-21,0,60664
3750,Female,2002-04-24,4,94116
3751,Female,1985-10-20,12,55555
3752,Female,2002-09-22,1,86314
3753,Male,1995-02-14,7,42518
3754,Male,1964-10-20,7,94612
3755,Female,1970-04-23,14,08810
3756,Male,2002-05-02,12,53188
3757,Male,1995-08-21,7,92612
3758,Female,1985-10-17,5,02021
3759,Male,1985-01-26,6,54751
3760,Male,1970-09-18,0,55128
3761,Male,1995-02-22,17,27613
3762,Male,1970-11-11,6,11746
3763,Male,1995-02-17,2,98502
3764,Male,1995-05-30,1,06111
3765,Female,1970-11-24,3,34744
3766,Female,2002-08-15,1,45458
3767,Male,1995-08-07,0,94305
3768,Male,1995-10-02,4,86314
3769,Male,1995-11-09,15,02446
3770,Female,1985-10-21,3,50322
3771,Male,1995-05-16,1,14982
3772,Male,1985-08-25,17,06074
3773,Male,1985-03-24,6,50265
3774,Male,1995-01-12,0,52556
3775,Male,1985-03-12,12,14619
3776,Female,1995-11-26,4,50265
3777,Male,2002-11-02,4,23112
3778,Male,1995-11-19,0,61832
3779,Female,1975-02-06,2,98383
3780,Male,2019-07-08,0,46979
3781,Female,1964-11-21,11,54401
3782,Female,1995-10-24,0,94602
3783,Male,1995-05-10,7,97267
3784,Female,1995-04-13,1,98027
3785,Female,1995-10-17,20,93401
3786,Female,1995-06-14,0,94115
3787,Female,1995-06-02,0,94703
3788,Female,2002-11-15,0,94587
3789,Female,1995-07-28,0,94110
3790,Female,1995-01-09,17,94618
3791,Male,1970-06-11,18,60516
3792,Male,1995-10-07,6,68108
3793,Male,2002-11-26,4,21093
3794,Female,2002-01-04,4,53211
3795,Female,2002-08-16,4,91405
3796,Male,1975-04-27,14,02021
3797,Male,1995-07-25,7,02420
3798,Male,1995-08-09,7,48326
3799,Male,2002-06-11,0,17844
3800,Male,2002-06-24,1,45458
3801,Male,2002-06-28,12,36115
3802,Male,2002-01-14,0,94520
3803,Female,1985-11-03,9,19006
3804,Male,1995-08-07,6,06511
3805,Female,1985-06-20,1,89031
3806,Male,2002-11-06,4,55104
3807,Female,1985-07-04,19,32095
3808,Male,1995-09-15,7,60010
3809,Male,1985-06-25,6,20650
3810,Male,1970-01-19,7,20016
3811,Male,1995-08-11,15,98103
3812,Male,1985-04-20,17,78749
3813,Male,1985-09-17,7,80910
