MovieID,Title,Year,Budget
1274,Akira (1988),1988,8787450
1275,Highlander (1986),1986,8508797
1276,Cool Hand Luke (1967),1967,18488547
1277,Cyrano de Bergerac (1990),1990,5657551
1278,Young Frankenstein (1974),1974,12338632
1279,Night on Earth (1991),1991,7136866
1280,Raise the Red Lantern (1991),1991,7230876
1281,"Great Dictator, The (1940)",1940,12077340
1282,Fantasia (1940),1940,5705527
1283,High Noon (1952),1952,15884658
1284,"Big Sleep, The (1946)",1946,10170483
1285,Heathers (1989),1989,11187904
1286,Somewhere in Time (1980),1980,11127297
1287,Ben-Hur (1959),1959,9869010
1288,This Is Spinal Tap (1984),1984,14638961
1289,Koyaanisqatsi (1983),1983,16029964
1290,Some Kind of Wonderful (1987),1987,16079772
1291,Indiana Jones and the Last Crusade (1989),1989,5786816
1292,Being There (1979),1979,17716697
1293,Gandhi (1982),1982,18366986
1294,M*A*S*H (1970),1970,18368059
1295,"Unbearable Lightness of Being, The (1988)",1988,16045374
1296,"Room with a View, A (1986)",1986,8442596
1297,Real Genius (1985),1985,8805813
1298,Pink Floyd - The Wall (1982),1982,12841596
1299,"Killing Fields, The (1984)",1984,15305036
1300,My Life as a Dog (Mitt liv som hund) (1985),1985,14035797
1301,Forbidden Planet (1956),1956,15721828
1302,Field of Dreams (1989),1989,7325791
1303,"Man Who Would Be King, The (1975)",1975,14743153
1304,Butch Cassidy and the Sundance Kid (1969),1969,11730052
1305,"Paris, Texas (1984)",1984,14955348
1306,Until the End of the World (Bis ans Ende der Welt) (1991),1991,16158896
1307,When Harry Met Sally... (1989),1989,19944415
1308,I Shot a Man in Vegas (1995),1995,16608615
1309,Parallel Sons (1995),1995,8753294
1310,Hype! (1996),1996,16718017
1311,Santa with Muscles (1996),1996,10110103
1312,Female Perversions (1996),1996,7518031
1313,Mad Dog Time (1996),1996,17704373
1314,Breathing Room (1996),1996,12377066
1315,Paris Was a Woman (1995),1995,11425060
1316,Anna (1996),1996,8168260
1317,I'm Not Rappaport (1996),1996,19723382
1318,Blue Juice (1995),1995,19277168
1319,Kids of Survival (1993),1993,10557982
1320,Alien� (1992),1992,9336721
1321,"American Werewolf in London, An (1981)",1981,6594173
1322,Amityville 1992: It's About Time (1992),1992,11560201
1323,Amityville 3-D (1983),1983,10564635
1324,Amityville: Dollhouse (1996),1996,6944127
1325,Amityville: A New Generation (1993),1993,7312469
1326,Amityville II: The Possession (1982),1982,15607756
1327,"Amityville Horror, The (1979)",1979,7585818
1328,"Amityville Curse, The (1990)",1990,8895161
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),1974,11650798
1330,April Fool's Day (1986),1986,18047868
1331,Audrey Rose (1977),1977,14600752
1332,"Believers, The (1987)",1987,8112549
1333,"Birds, The (1963)",1963,8011382
1334,"Blob, The (1958)",1958,10222486
1335,Blood Beach (1981),1981,19897604
1336,Body Parts (1991),1991,18113499
1337,"Body Snatcher, The (1945)",1945,11905413
1339,Bram Stoker's Dracula (1992),1992,9902695
1340,Bride of Frankenstein (1935),1935,11466850
1341,Burnt Offerings (1976),1976,11586149
1342,Candyman (1992),1992,5083649
1343,Cape Fear (1991),1991,15856175
1344,Cape Fear (1962),1962,12078349
1345,Carrie (1976),1976,9632327
1346,Cat People (1982),1982,15516378
1347,"Nightmare on Elm Street, A (1984)",1984,5047713
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",1922,10028928
1349,Nosferatu a Venezia (1986),1986,12088790
1350,"Omen, The (1976)",1976,6390628
1351,Blood & Wine (1997),1997,19323318
1352,Albino Alligator (1996),1996,12320997
1353,"Mirror Has Two Faces, The (1996)",1996,9818909
1354,Breaking the Waves (1996),1996,19566876
1355,Nightwatch (1997),1997,13858465
1356,Star Trek: First Contact (1996),1996,5220821
1357,Shine (1996),1996,12842443
1358,Sling Blade (1996),1996,6483277
1359,Jingle All the Way (1996),1996,11001171
1360,Identification of a Woman (Identificazione di una donna) (1982),1982,17430299
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),1996,11615924
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",1970,8332186
1363,"Preacher's Wife, The (1996)",1996,11183568
1364,Zero Kelvin (Kj�rlighetens kj�tere) (1995),1995,16769646
1365,Ridicule (1996),1996,9813884
1366,"Crucible, The (1996)",1996,13016814
1367,101 Dalmatians (1996),1996,14802148
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",1950,12755753
1369,I Can't Sleep (J'ai pas sommeil) (1994),1994,5055858
1370,Die Hard 2 (1990),1990,9156695
1371,Star Trek: The Motion Picture (1979),1979,19354802
1372,Star Trek VI: The Undiscovered Country (1991),1991,10165141
1373,Star Trek V: The Final Frontier (1989),1989,7865179
1374,Star Trek: The Wrath of Khan (1982),1982,16959557
1375,Star Trek III: The Search for Spock (1984),1984,11118609
1376,Star Trek IV: The Voyage Home (1986),1986,11029267
1377,Batman Returns (1992),1992,11237217
1378,Young Guns (1988),1988,16602075
1379,Young Guns II (1990),1990,10798316
1380,Grease (1978),1978,15636438
1381,Grease 2 (1982),1982,5562050
1382,Marked for Death (1990),1990,18467123
1383,Adrenalin: Fear the Rush (1996),1996,17463465
1384,"Substance of Fire, The (1996)",1996,6321232
1385,Under Siege (1992),1992,13053096
1386,Terror in a Texas Town (1958),1958,12077600
1387,Jaws (1975),1975,14962473
1388,Jaws 2 (1978),1978,10357962
1389,Jaws 3-D (1983),1983,17488611
1390,My Fellow Americans (1996),1996,7153063
1391,Mars Attacks! (1996),1996,18143949
1392,Citizen Ruth (1996),1996,13059032
1393,Jerry Maguire (1996),1996,10335999
1394,Raising Arizona (1987),1987,7711707
1395,Tin Men (1987),1987,11084438
1396,Sneakers (1992),1992,9658828
1397,Bastard Out of Carolina (1996),1996,11474356
1398,In Love and War (1996),1996,10847966
1399,Marvin's Room (1996),1996,11346499
1400,Somebody is Waiting (1996),1996,13985916
1401,Ghosts of Mississippi (1996),1996,11454162
1404,Night Falls on Manhattan (1997),1997,9284825
1405,Beavis and Butt-head Do America (1996),1996,7241384
1406,"C�r�monie, La (1995)",1995,15958827
1407,Scream (1996),1996,5361722
1408,"Last of the Mohicans, The (1992)",1992,14957986
1409,Michael (1996),1996,8162616
1410,"Evening Star, The (1996)",1996,13494456
1411,Hamlet (1996),1996,13288862
1412,Some Mother's Son (1996),1996,7726798
1413,"Whole Wide World, The (1996)",1996,11711678
1414,Mother (1996),1996,9030453
1415,"Thieves (Voleurs, Les) (1996)",1996,16362434
1416,Evita (1996),1996,9979901
1417,"Portrait of a Lady, The (1996)",1996,11728490
1419,Walkabout (1971),1971,14991454
1420,Message to Love: The Isle of Wight Festival (1996),1996,19354536
1421,Grateful Dead (1995),1995,15894427
1422,Murder at 1600 (1997),1997,18099391
1423,Hearts and Minds (1996),1996,12809024
1424,Inside (1996),1996,8911488
1425,Fierce Creatures (1997),1997,6432833
1426,Zeus and Roxanne (1997),1997,17789453
1427,Turbulence (1997),1997,15696574
1428,Angel Baby (1995),1995,12664689
1429,Jackie Chan's First Strike (1996),1996,12950756
1430,Underworld (1997),1997,18585077
1431,Beverly Hills Ninja (1997),1997,7681897
1432,Metro (1997),1997,11568020
1433,"Machine, The (1994)",1994,17546149
1434,"Stranger, The (1994)",1994,18008796
1436,Falling in Love Again (1980),1980,18171002
1437,"Cement Garden, The (1993)",1993,19299865
1438,Dante's Peak (1997),1997,14350401
1439,Meet Wally Sparks (1997),1997,7605892
1440,Amos & Andrew (1993),1993,14883797
1441,Benny & Joon (1993),1993,8348599
1442,Prefontaine (1997),1997,17627092
1443,"Tickle in the Heart, A (1996)",1996,19119560
1444,Guantanamera (1994),1994,5143084
1445,McHale's Navy (1997),1997,17030461
1446,Kolya (1996),1996,19005521
1447,Gridlock'd (1997),1997,11216218
1448,Fire on the Mountain (1996),1996,19332790
1449,Waiting for Guffman (1996),1996,6284648
1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),1996,10855919
1453,"Beautician and the Beast, The (1997)",1997,9469701
1454,SubUrbia (1997),1997,19922145
1455,Hotel de Love (1996),1996,5070495
1456,"Pest, The (1997)",1997,7587270
1457,Fools Rush In (1997),1997,10149121
1458,Touch (1997),1997,19853459
1459,Absolute Power (1997),1997,12796363
1460,That Darn Cat! (1997),1997,14247677
1461,Vegas Vacation (1997),1997,11299191
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),1996,16787489
1463,That Old Feeling (1997),1997,16599957
1464,Lost Highway (1997),1997,15144789
1465,Rosewood (1997),1997,9742438
1466,Donnie Brasco (1997),1997,15561220
1467,Salut cousin! (1996),1996,14552999
1468,Booty Call (1997),1997,15337881
1470,Rhyme & Reason (1997),1997,15393946
1471,Boys Life 2 (1997),1997,10899306
1472,City of Industry (1997),1997,17219261
1473,Best Men (1997),1997,17152561
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),1997,8323264
1475,Kama Sutra: A Tale of Love (1996),1996,11232361
1476,Private Parts (1997),1997,10169208
1477,Love Jones (1997),1997,17167044
1479,"Saint, The (1997)",1997,10303849
1480,Smilla's Sense of Snow (1997),1997,6468705
1482,"Van, The (1996)",1996,12178165
1483,Crash (1996),1996,6386617
1484,"Daytrippers, The (1996)",1996,7769206
1485,Liar Liar (1997),1997,6882130
1486,"Quiet Room, The (1996)",1996,19246361
1487,Selena (1997),1997,5599131
1488,"Devil's Own, The (1997)",1997,19032988
1489,Cats Don't Dance (1997),1997,19953219
1490,B*A*P*S (1997),1997,19604472
1493,Love and Other Catastrophes (1996),1996,7018470
1494,"Sixth Man, The (1997)",1997,16575414
1495,Turbo: A Power Rangers Movie (1997),1997,13007193
1496,Anna Karenina (1997),1997,19345452
1497,Double Team (1997),1997,13723959
1498,Inventing the Abbotts (1997),1997,19508856
1499,Anaconda (1997),1997,13678105
1500,Grosse Pointe Blank (1997),1997,7699818
1501,Keys to Tulsa (1997),1997,18672336
1502,Kissed (1996),1996,12272942
1503,8 Heads in a Duffel Bag (1997),1997,8961815
1504,Hollow Reed (1996),1996,7777098
1507,Paradise Road (1997),1997,15088116
1508,Traveller (1997),1997,13375671
1509,All Over Me (1997),1997,11931512
1510,"Brother's Kiss, A (1997)",1997,13484953
1511,A Chef in Love (1996),1996,8208938
1513,Romy and Michele's High School Reunion (1997),1997,12640478
1514,Temptress Moon (Feng Yue) (1996),1996,11385172
1515,Volcano (1997),1997,13894662
1516,Children of the Revolution (1996),1996,19637275
1517,Austin Powers: International Man of Mystery (1997),1997,18331363
1518,Breakdown (1997),1997,5728489
1519,Broken English (1996),1996,7002411
1520,Commandments (1997),1997,17224937
1522,Ripe (1996),1996,5477134
1523,"Truth or Consequences, N.M. (1997)",1997,16295609
1524,"Turning, The (1992)",1992,17464790
1525,Warriors of Virtue (1997),1997,6951158
1526,Fathers' Day (1997),1997,14511175
1527,"Fifth Element, The (1997)",1997,10764430
1528,Intimate Relations (1996),1996,18468616
1529,Nowhere (1997),1997,7460006
1531,Losing Chase (1996),1996,13051114
1532,Sprung (1997),1997,6228891
1533,"Promise, The (La Promesse) (1996)",1996,11752199
1534,"Bonheur, Le (1965)",1965,6112921
1535,Love! Valour! Compassion! (1997),1997,9937791
1537,Shall We Dance? (Shall We Dansu?) (1996),1996,11764873
1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",1997,8789790
1539,Twin Town (1997),1997,15902506
1541,Addicted to Love (1997),1997,7995948
1542,Brassed Off (1996),1996,11453094
1543,"Designated Mourner, The (1997)",1997,14702060
1544,"Lost World: Jurassic Park, The (1997)",1997,12042717
1545,Ponette (1996),1996,10082335
1546,Schizopolis (1996),1996,19919955
1547,Shiloh (1997),1997,14043163
1548,"War at Home, The (1996)",1996,8959459
1549,Rough Magic (1995),1995,7552262
1550,Trial and Error (1997),1997,6269122
1551,Buddy (1997),1997,19502925
1552,Con Air (1997),1997,18786478
1553,Late Bloomers (1996),1996,6629576
1554,"Pillow Book, The (1995)",1995,7062731
1555,"To Have, or Not (1995)",1995,14551405
1556,Speed 2: Cruise Control (1997),1997,13110224
1557,Squeeze (1996),1996,11850990
1558,Sudden Manhattan (1996),1996,11076939
1559,"Next Step, The (1995)",1995,15305613
1561,Wedding Bell Blues (1996),1996,8337229
1562,Batman & Robin (1997),1997,12221357
1563,Dream With the Fishes (1997),1997,9364358
1564,Roseanna's Grave (For Roseanna) (1997),1997,17931420
1565,Head Above Water (1996),1996,7349130
1566,Hercules (1997),1997,9648450
1567,"Last Time I Committed Suicide, The (1997)",1997,11735139
1568,MURDER and murder (1996),1996,7327486
1569,My Best Friend's Wedding (1997),1997,12261107
1570,Tetsuo II: Body Hammer (1992),1992,15841715
1571,When the Cats Away (Chacun cherche son chat) (1996),1996,13845386
1572,Contempt (Le M�pris) (1963),1963,10975577
1573,Face/Off (1997),1997,6820934
1574,Fall (1997),1997,14017798
1575,Gabbeh (1996),1996,15588461
1577,Mondo (1996),1996,17902418
1578,"Innocent Sleep, The (1995)",1995,10669652
1579,For Ever Mozart (1996),1996,18668259
1580,Men in Black (1997),1997,15010678
1581,Out to Sea (1997),1997,16217064
1582,Wild America (1997),1997,16156959
1583,"Simple Wish, A (1997)",1997,13948070
1584,Contact (1997),1997,9448103
1585,Love Serenade (1996),1996,17626254
1586,G.I. Jane (1997),1997,13370343
1587,Conan the Barbarian (1982),1982,12365739
1588,George of the Jungle (1997),1997,17672238
1589,Cop Land (1997),1997,7331876
1590,Event Horizon (1997),1997,16618829
1591,Spawn (1997),1997,11172811
1592,Air Bud (1997),1997,13794842
1593,Picture Perfect (1997),1997,16995987
1594,In the Company of Men (1997),1997,10385656
1595,Free Willy 3: The Rescue (1997),1997,15165125
1596,Career Girls (1997),1997,15377889
1597,Conspiracy Theory (1997),1997,5078459
1598,Desperate Measures (1998),1998,13113640
1599,Steel (1997),1997,18242528
1600,She's So Lovely (1997),1997,8783945
1601,Hoodlum (1997),1997,7618384
1602,Leave It to Beaver (1997),1997,6248221
1603,Mimic (1997),1997,19300508
1604,Money Talks (1997),1997,18610762
1605,Excess Baggage (1997),1997,15906244
1606,Kull the Conqueror (1997),1997,11161850
1608,Air Force One (1997),1997,10461073
1609,187 (1997),1997,9726584
1610,"Hunt for Red October, The (1990)",1990,7236303
1611,My Own Private Idaho (1991),1991,15696669
1612,"Kiss Me, Guido (1997)",1997,5216329
1613,Star Maps (1997),1997,12586162
1614,In & Out (1997),1997,12076307
1615,"Edge, The (1997)",1997,17681122
1616,"Peacemaker, The (1997)",1997,6624521
1617,L.A. Confidential (1997),1997,11858460
1619,Seven Years in Tibet (1997),1997,10156822
1620,Kiss the Girls (1997),1997,6254960
1621,Soul Food (1997),1997,18044580
1622,Kicked in the Head (1997),1997,13995357
1623,Wishmaster (1997),1997,13983803
1624,"Thousand Acres, A (1997)",1997,8242052
1625,"Game, The (1997)",1997,5869428
1626,Fire Down Below (1997),1997,10915351
1627,U Turn (1997),1997,11946036
1628,"Locusts, The (1997)",1997,19113858
1629,"MatchMaker, The (1997)",1997,6344352
1630,"Lay of the Land, The (1997)",1997,12545872
1631,"Assignment, The (1997)",1997,18492339
1632,"Smile Like Yours, A (1997)",1997,9884567
1633,Ulee's Gold (1997),1997,5024563
1635,"Ice Storm, The (1997)",1997,10053066
1636,Stag (1997),1997,10775938
1639,Chasing Amy (1997),1997,18688067
1640,How to Be a Player (1997),1997,6805456
1641,"Full Monty, The (1997)",1997,11529490
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),1996,11441167
1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",1997,17123849
1644,I Know What You Did Last Summer (1997),1997,6162881
1645,"Devil's Advocate, The (1997)",1997,7960486
1646,Rocket Man (1997),1997,10146065
1647,Playing God (1997),1997,14742361
1648,"House of Yes, The (1997)",1997,9997819
1649,"Fast, Cheap & Out of Control (1997)",1997,10529678
1650,Washington Square (1997),1997,18400314
1651,Telling Lies in America (1997),1997,11594495
1652,Year of the Horse (1997),1997,18773876
1653,Gattaca (1997),1997,14765205
1654,FairyTale: A True Story (1997),1997,13382377
1655,Phantoms (1998),1998,7231338
1656,Swept from the Sea (1997),1997,16008336
1657,Wonderland (1997),1997,14895285
1658,"Life Less Ordinary, A (1997)",1997,8376703
1659,Hurricane Streets (1998),1998,10660759
1660,Eve's Bayou (1997),1997,8130367
1661,Switchback (1997),1997,7044740
1662,Gang Related (1997),1997,7333084
1663,Stripes (1981),1981,6046612
1664,N�nette et Boni (1996),1996,18131759
1665,Bean (1997),1997,10367094
1666,Hugo Pool (1997),1997,13294893
1667,Mad City (1997),1997,8006630
1668,One Night Stand (1997),1997,5844020
1669,"Tango Lesson, The (1997)",1997,15092494
1670,Welcome To Sarajevo (1997),1997,18298288
1671,Deceiver (1997),1997,9001550
1672,"Rainmaker, The (1997)",1997,17335755
1673,Boogie Nights (1997),1997,8908952
1674,Witness (1985),1985,19930831
1675,Incognito (1997),1997,11132194
1676,Starship Troopers (1997),1997,8186976
1677,Critical Care (1997),1997,5037546
1678,"Joy Luck Club, The (1993)",1993,16879195
1679,Chairman of the Board (1998),1998,12622435
1680,Sliding Doors (1998),1998,18285281
1681,Mortal Kombat: Annihilation (1997),1997,16793605
1682,"Truman Show, The (1998)",1998,7505409
1683,"Wings of the Dove, The (1997)",1997,8801908
1684,Mrs. Dalloway (1997),1997,8281262
1685,"I Love You, I Love You Not (1996)",1996,8983930
1686,Red Corner (1997),1997,16917718
1687,"Jackal, The (1997)",1997,19369902
1688,Anastasia (1997),1997,12288999
1689,"Man Who Knew Too Little, The (1997)",1997,15703535
1690,Alien: Resurrection (1997),1997,19893037
1692,Alien Escape (1995),1995,11392873
1693,Amistad (1997),1997,19284557
1694,"Apostle, The (1997)",1997,19368337
1695,Artemisia (1997),1997,15116296
1696,Bent (1997),1997,9168134
1697,"Big Bang Theory, The (1994)",1994,8064247
1698,"Boys, Les (1997)",1997,14217385
1699,"Butcher Boy, The (1998)",1998,16853778
1701,Deconstructing Harry (1997),1997,12377495
1702,Flubber (1997),1997,5655528
1703,For Richer or Poorer (1997),1997,11672497
1704,Good Will Hunting (1997),1997,15070769
1705,Guy (1996),1996,7983910
1706,Harlem River Drive (1996),1996,18116978
1707,Home Alone 3 (1997),1997,13021259
1708,Ill Gotten Gains (1997),1997,13704150
1709,Legal Deceit (1997),1997,16685217
1710,Man of Her Dreams (1996),1996,11097790
1711,Midnight in the Garden of Good and Evil (1997),1997,16699901
1713,Mouse Hunt (1997),1997,10128301
1714,Never Met Picasso (1996),1996,12876631
1715,Office Killer (1997),1997,17277621
1716,"Other Voices, Other Rooms (1997)",1997,19225554
1717,Scream 2 (1997),1997,6024812
1718,Stranger in the House (1997),1997,10252037
1719,"Sweet Hereafter, The (1997)",1997,11302347
1720,Time Tracers (1995),1995,18560623
1721,Titanic (1997),1997,17959479
1722,Tomorrow Never Dies (1997),1997,10171296
1723,Twisted (1996),1996,7216678
1724,Full Speed (1996),1996,10624946
1725,"Education of Little Tree, The (1997)",1997,16845428
1726,"Postman, The (1997)",1997,15234129
1727,"Horse Whisperer, The (1998)",1998,13987141
1728,"Winter Guest, The (1997)",1997,6371646
1729,Jackie Brown (1997),1997,8290397
1730,Kundun (1997),1997,14022184
1731,Mr. Magoo (1997),1997,14590006
1732,"Big Lebowski, The (1998)",1998,8594068
1733,Afterglow (1997),1997,9627701
1734,My Life in Pink (Ma vie en rose) (1997),1997,8156401
1735,Great Expectations (1998),1998,19164396
1738,Vermin (1998),1998,17986150
1739,3 Ninjas: High Noon On Mega Mountain (1998),1998,14319848
1740,Men of Means (1998),1998,5887665
1741,"Midaq Alley (Callej�n de los milagros, El) (1995)",1995,17262831
1742,Caught Up (1998),1998,7683717
1743,Arguing the World (1996),1996,18550586
1744,Firestorm (1998),1998,19860495
1746,Senseless (1998),1998,18131669
1747,Wag the Dog (1997),1997,16214772
1748,Dark City (1998),1998,17983164
1749,"Leading Man, The (1996)",1996,7279619
1750,Star Kid (1997),1997,19323626
1752,Hard Rain (1998),1998,15126861
1753,Half Baked (1998),1998,15238302
1754,Fallen (1998),1998,18931340
1755,Shooting Fish (1997),1997,8051975
1756,"Prophecy II, The (1998)",1998,15781969
1757,Duoluo tianshi (1995),1995,19950008
1758,Dangerous Beauty (1998),1998,13446484
1759,Four Days in September (1997),1997,7888332
1760,Spice World (1997),1997,12580158
1762,Deep Rising (1998),1998,12515066
1764,Tainted (1998),1998,18535985
1765,"Letter From Death Row, A (1998)",1998,13192192
1767,Music From Another Room (1998),1998,15702735
1768,Mat' i syn (1997),1997,17765171
1769,"Replacement Killers, The (1998)",1998,13634696
1770,B. Monkey (1998),1998,13297395
1771,Night Flier (1997),1997,13045923
1772,Blues Brothers 2000 (1998),1998,11591327
1773,Tokyo Fist (1995),1995,9700455
1774,Mass Transit (1998),1998,10346173
1776,Ride (1998),1998,11339547
1777,"Wedding Singer, The (1998)",1998,12444147
1779,Sphere (1998),1998,15283581
1780,Ayn Rand: A Sense of Life (1997),1997,7915342
1781,"Further Gesture, A (1996)",1996,14891722
1782,Little City (1998),1998,10586902
1783,Palmetto (1998),1998,18304256
1784,As Good As It Gets (1997),1997,5422789
1785,King of New York (1990),1990,10295287
1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",1998,11186179
1788,Men With Guns (1997),1997,6113652
1789,"Sadness of Sex, The (1995)",1995,6080700
1791,Twilight (1998),1998,11947451
1792,U.S. Marshalls (1998),1998,5291162
1793,Welcome to Woop-Woop (1997),1997,9311202
1794,Love and Death on Long Island (1997),1997,16952837
1795,"Callej�n de los milagros, El (1995)",1995,19936282
1796,In God's Hands (1998),1998,9961686
1797,Everest (1998),1998,9576808
1798,Hush (1998),1998,5146090
1799,Suicide Kings (1997),1997,10371536
1801,"Man in the Iron Mask, The (1998)",1998,12354878
1804,"Newton Boys, The (1998)",1998,16856543
1805,Wild Things (1998),1998,8492616
1806,Paulie (1998),1998,12597718
1807,"Cool Dry Place, A (1998)",1998,17519313
1809,Hana-bi (1997),1997,7344690
1810,Primary Colors (1998),1998,5087230
1811,"Niagara, Niagara (1997)",1997,8366643
1812,Wide Awake (1998),1998,5547162
1814,"Price Above Rubies, A (1998)",1998,7142268
1815,Eden (1997),1997,12387585
1816,Two Girls and a Guy (1997),1997,17810438
1817,No Looking Back (1998),1998,12550901
1819,Storefront Hitchcock (1997),1997,18975801
1820,"Proposition, The (1998)",1998,9890584
1821,"Object of My Affection, The (1998)",1998,5678933
1822,Meet the Deedles (1998),1998,15627895
1824,Homegrown (1998),1998,9380197
1825,"Player's Club, The (1998)",1998,12624964
1826,Barney's Great Adventure (1998),1998,6228858
1827,"Big One, The (1997)",1997,8566472
1829,Chinese Box (1997),1997,12168496
1830,Follow the Bitch (1998),1998,10339006
1831,Lost in Space (1998),1998,19330956
1832,Heaven's Burning (1997),1997,9833977
1833,Mercury Rising (1998),1998,12364696
1834,"Spanish Prisoner, The (1997)",1997,6664522
1835,City of Angels (1998),1998,8743044
1836,"Last Days of Disco, The (1998)",1998,5697442
1837,"Odd Couple II, The (1998)",1998,13665346
1839,My Giant (1998),1998,13034725
1840,He Got Game (1998),1998,12838885
1841,"Gingerbread Man, The (1998)",1998,18893981
1842,Illtown (1996),1996,10809849
1843,Slappy and the Stinkers (1998),1998,9353156
1844,Live Flesh (1997),1997,11387161
1845,Zero Effect (1998),1998,10780702
1846,Nil By Mouth (1997),1997,11989475
1847,Ratchet (1996),1996,18893987
1848,"Borrowers, The (1997)",1997,17076362
1849,Prince Valiant (1997),1997,6252472
1850,"I Love You, Don't Touch Me! (1998)",1998,17351974
1851,Leather Jacket Love Story (1997),1997,18064060
1852,Love Walked In (1998),1998,5051652
1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",1997,9102030
1854,Kissing a Fool (1998),1998,7830256
1855,Krippendorf's Tribe (1998),1998,10061441
1856,Kurt & Courtney (1998),1998,11483429
1857,"Real Blonde, The (1997)",1997,6034882
1858,Mr. Nice Guy (1997),1997,5538120
1859,Taste of Cherry (1997),1997,14875425
1860,Character (Karakter) (1997),1997,8144762
1861,Junk Mail (1997),1997,12291898
1862,Species II (1998),1998,8021595
1863,Major League: Back to the Minors (1998),1998,17070044
1864,Sour Grapes (1998),1998,5227282
1865,Wild Man Blues (1998),1998,12745816
1866,"Big Hit, The (1998)",1998,7504720
1867,Tarzan and the Lost City (1998),1998,16214964
1868,"Truce, The (1996)",1996,5969125
1869,Black Dog (1998),1998,13022939
1870,"Dancer, Texas Pop. 81 (1998)",1998,8239827
1871,"Friend of the Deceased, A (1997)",1997,13878372
1872,Go Now (1995),1995,8447037
1873,"Mis�rables, Les (1998)",1998,15468164
1874,Still Breathing (1997),1997,7269535
1875,Clockwatchers (1997),1997,7730641
1876,Deep Impact (1998),1998,15271311
1877,Little Men (1998),1998,13936071
1878,Woo (1998),1998,9616603
1879,"Hanging Garden, The (1997)",1997,7470852
1880,Lawn Dogs (1997),1997,14327859
1881,Quest for Camelot (1998),1998,15675181
1882,Godzilla (1998),1998,16128100
1883,Bulworth (1998),1998,10885386
1884,Fear and Loathing in Las Vegas (1998),1998,19277012
1885,"Opposite of Sex, The (1998)",1998,8582602
1886,I Got the Hook Up (1998),1998,6441988
1887,Almost Heroes (1998),1998,7067491
1888,Hope Floats (1998),1998,5001150
1889,Insomnia (1997),1997,15302922
1890,Little Boy Blue (1997),1997,18444871
1891,"Ugly, The (1997)",1997,18186990
1892,"Perfect Murder, A (1998)",1998,5325151
1893,Beyond Silence (1996),1996,16434000
1894,Six Days Seven Nights (1998),1998,14110727
1895,Can't Hardly Wait (1998),1998,6687946
1896,Cousin Bette (1998),1998,10633596
1897,High Art (1998),1998,8865146
1898,"Land Girls, The (1998)",1998,18619797
1899,Passion in the Desert (1998),1998,14949833
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",1997,15600988
1901,Dear Jesse (1997),1997,10253323
1902,Dream for an Insomniac (1996),1996,11971455
1903,Hav Plenty (1997),1997,16733879
1904,Henry Fool (1997),1997,13853699
1905,Marie Baie Des Anges (1997),1997,7371505
1906,Mr. Jealousy (1997),1997,17072699
1907,Mulan (1998),1998,14224423
1908,Resurrection Man (1998),1998,15358314
1909,"X-Files: Fight the Future, The (1998)",1998,18066490
1910,I Went Down (1997),1997,15646439
1911,Doctor Dolittle (1998),1998,8650241
1912,Out of Sight (1998),1998,15565391
1913,Picnic at Hanging Rock (1975),1975,8450522
1914,Smoke Signals (1998),1998,14854230
1915,Voyage to the Beginning of the World (1997),1997,5434696
1916,Buffalo 66 (1998),1998,5456218
1917,Armageddon (1998),1998,15677334
1918,Lethal Weapon 4 (1998),1998,17213387
1919,Madeline (1998),1998,17308540
1920,Small Soldiers (1998),1998,18628877
1921,Pi (1998),1998,7313450
1922,Whatever (1998),1998,8108565
1923,There's Something About Mary (1998),1998,14191152
1924,Plan 9 from Outer Space (1958),1958,8452519
1925,Wings (1927),1927,9511503
1926,"Broadway Melody, The (1929)",1929,13063769
1927,All Quiet on the Western Front (1930),1930,17088229
1928,Cimarron (1931),1931,9567576
1929,Grand Hotel (1932),1932,7918263
1930,Cavalcade (1933),1933,14830335
1931,Mutiny on the Bounty (1935),1935,15115648
1932,"Great Ziegfeld, The (1936)",1936,11501855
1933,"Life of �mile Zola, The (1937)",1937,18453678
1934,You Can't Take It With You (1938),1938,17444677
1935,How Green Was My Valley (1941),1941,6137868
1936,Mrs. Miniver (1942),1942,14119880
1937,Going My Way (1944),1944,5645381
1938,"Lost Weekend, The (1945)",1945,8378845
1939,"Best Years of Our Lives, The (1946)",1946,10986437
1940,Gentleman's Agreement (1947),1947,15128394
1941,Hamlet (1948),1948,10833570
1942,All the King's Men (1949),1949,6995929
1943,"Greatest Show on Earth, The (1952)",1952,19447289
